Three-Digit ZIP Code,Year,Quarter,Index (NSA),Index Type,,,
016,2000,3,143.11,Native 3-Digit ZIP index,,,
016,2000,4,147.00,Native 3-Digit ZIP index,,,
016,2001,1,150.62,Native 3-Digit ZIP index,,,
016,2001,2,156.36,Native 3-Digit ZIP index,,,
016,2001,3,162.34,Native 3-Digit ZIP index,,,
016,2001,4,167.34,Native 3-Digit ZIP index,,,
016,2002,1,172.64,Native 3-Digit ZIP index,,,
016,2002,2,180.55,Native 3-Digit ZIP index,,,
016,2002,3,186.87,Native 3-Digit ZIP index,,,
016,2002,4,193.42,Native 3-Digit ZIP index,,,
016,2003,1,196.82,Native 3-Digit ZIP index,,,
016,2003,2,202.52,Native 3-Digit ZIP index,,,
016,2003,3,208.06,Native 3-Digit ZIP index,,,
016,2003,4,217.08,Native 3-Digit ZIP index,,,
016,2004,1,221.00,Native 3-Digit ZIP index,,,
016,2004,2,228.17,Native 3-Digit ZIP index,,,
016,2004,3,237.98,Native 3-Digit ZIP index,,,
016,2004,4,241.94,Native 3-Digit ZIP index,,,
016,2005,1,247.97,Native 3-Digit ZIP index,,,
016,2005,2,253.98,Native 3-Digit ZIP index,,,
016,2005,3,258.53,Native 3-Digit ZIP index,,,
016,2005,4,260.96,Native 3-Digit ZIP index,,,
016,2006,1,263.62,Native 3-Digit ZIP index,,,
016,2006,2,258.52,Native 3-Digit ZIP index,,,
016,2006,3,253.81,Native 3-Digit ZIP index,,,
016,2006,4,255.76,Native 3-Digit ZIP index,,,
016,2007,1,252.36,Native 3-Digit ZIP index,,,
016,2007,2,251.45,Native 3-Digit ZIP index,,,
016,2007,3,242.81,Native 3-Digit ZIP index,,,
016,2007,4,239.97,Native 3-Digit ZIP index,,,
016,2008,1,237.22,Native 3-Digit ZIP index,,,
016,2008,2,226.21,Native 3-Digit ZIP index,,,
016,2008,3,220.39,Native 3-Digit ZIP index,,,
016,2008,4,221.46,Native 3-Digit ZIP index,,,
016,2009,1,219.25,Native 3-Digit ZIP index,,,
016,2009,2,209.78,Native 3-Digit ZIP index,,,
016,2009,3,205.00,Native 3-Digit ZIP index,,,
016,2009,4,207.38,Native 3-Digit ZIP index,,,
016,2010,1,206.29,Native 3-Digit ZIP index,,,
016,2010,2,204.29,Native 3-Digit ZIP index,,,
016,2010,3,205.21,Native 3-Digit ZIP index,,,
016,2010,4,203.59,Native 3-Digit ZIP index,,,
016,2011,1,195.40,Native 3-Digit ZIP index,,,
016,2011,2,192.78,Native 3-Digit ZIP index,,,
016,2011,3,192.29,Native 3-Digit ZIP index,,,
016,2011,4,191.34,Native 3-Digit ZIP index,,,
016,2012,1,190.55,Native 3-Digit ZIP index,,,
016,2012,2,187.36,Native 3-Digit ZIP index,,,
016,2012,3,188.63,Native 3-Digit ZIP index,,,
016,2012,4,190.28,Native 3-Digit ZIP index,,,
016,2013,1,190.86,Native 3-Digit ZIP index,,,
016,2013,2,191.22,Native 3-Digit ZIP index,,,
016,2013,3,195.60,Native 3-Digit ZIP index,,,
016,2013,4,194.27,Native 3-Digit ZIP index,,,
016,2014,1,195.57,Native 3-Digit ZIP index,,,
016,2014,2,199.03,Native 3-Digit ZIP index,,,
016,2014,3,199.80,Native 3-Digit ZIP index,,,
016,2014,4,200.53,Native 3-Digit ZIP index,,,
016,2015,1,204.44,Native 3-Digit ZIP index,,,
016,2015,2,204.17,Native 3-Digit ZIP index,,,
016,2015,3,205.13,Native 3-Digit ZIP index,,,
016,2015,4,210.18,Native 3-Digit ZIP index,,,
016,2016,1,213.49,Native 3-Digit ZIP index,,,
017,1995,1,100.00,Native 3-Digit ZIP index,,,
017,1995,2,101.67,Native 3-Digit ZIP index,,,
017,1995,3,102.83,Native 3-Digit ZIP index,,,
017,1995,4,103.26,Native 3-Digit ZIP index,,,
017,1996,1,104.46,Native 3-Digit ZIP index,,,
017,1996,2,105.03,Native 3-Digit ZIP index,,,
017,1996,3,104.98,Native 3-Digit ZIP index,,,
017,1996,4,107.09,Native 3-Digit ZIP index,,,
017,1997,1,108.09,Native 3-Digit ZIP index,,,
017,1997,2,110.26,Native 3-Digit ZIP index,,,
017,1997,3,111.65,Native 3-Digit ZIP index,,,
017,1997,4,113.33,Native 3-Digit ZIP index,,,
017,1998,1,114.68,Native 3-Digit ZIP index,,,
017,1998,2,117.31,Native 3-Digit ZIP index,,,
017,1998,3,119.77,Native 3-Digit ZIP index,,,
017,1998,4,121.06,Native 3-Digit ZIP index,,,
017,1999,1,124.06,Native 3-Digit ZIP index,,,
017,1999,2,129.30,Native 3-Digit ZIP index,,,
017,1999,3,134.45,Native 3-Digit ZIP index,,,
017,1999,4,138.14,Native 3-Digit ZIP index,,,
017,2000,1,144.12,Native 3-Digit ZIP index,,,
017,2000,2,149.09,Native 3-Digit ZIP index,,,
017,2000,3,154.31,Native 3-Digit ZIP index,,,
017,2000,4,157.64,Native 3-Digit ZIP index,,,
017,2001,1,161.13,Native 3-Digit ZIP index,,,
017,2001,2,166.53,Native 3-Digit ZIP index,,,
017,2001,3,171.44,Native 3-Digit ZIP index,,,
017,2001,4,173.77,Native 3-Digit ZIP index,,,
017,2002,1,176.96,Native 3-Digit ZIP index,,,
017,2002,2,182.92,Native 3-Digit ZIP index,,,
017,2002,3,186.81,Native 3-Digit ZIP index,,,
017,2002,4,189.83,Native 3-Digit ZIP index,,,
017,2003,1,192.12,Native 3-Digit ZIP index,,,
017,2003,2,194.21,Native 3-Digit ZIP index,,,
017,2003,3,196.42,Native 3-Digit ZIP index,,,
017,2003,4,202.95,Native 3-Digit ZIP index,,,
017,2004,1,205.61,Native 3-Digit ZIP index,,,
017,2004,2,209.12,Native 3-Digit ZIP index,,,
017,2004,3,220.04,Native 3-Digit ZIP index,,,
017,2004,4,221.59,Native 3-Digit ZIP index,,,
017,2005,1,226.85,Native 3-Digit ZIP index,,,
017,2005,2,232.65,Native 3-Digit ZIP index,,,
017,2005,3,236.44,Native 3-Digit ZIP index,,,
017,2005,4,234.93,Native 3-Digit ZIP index,,,
017,2006,1,232.90,Native 3-Digit ZIP index,,,
017,2006,2,231.01,Native 3-Digit ZIP index,,,
017,2006,3,229.05,Native 3-Digit ZIP index,,,
017,2006,4,229.47,Native 3-Digit ZIP index,,,
017,2007,1,227.25,Native 3-Digit ZIP index,,,
017,2007,2,223.80,Native 3-Digit ZIP index,,,
017,2007,3,220.92,Native 3-Digit ZIP index,,,
017,2007,4,221.37,Native 3-Digit ZIP index,,,
017,2008,1,219.41,Native 3-Digit ZIP index,,,
017,2008,2,213.64,Native 3-Digit ZIP index,,,
017,2008,3,210.65,Native 3-Digit ZIP index,,,
017,2008,4,210.08,Native 3-Digit ZIP index,,,
017,2009,1,209.64,Native 3-Digit ZIP index,,,
017,2009,2,205.50,Native 3-Digit ZIP index,,,
017,2009,3,203.13,Native 3-Digit ZIP index,,,
017,2009,4,203.73,Native 3-Digit ZIP index,,,
017,2010,1,202.39,Native 3-Digit ZIP index,,,
017,2010,2,202.22,Native 3-Digit ZIP index,,,
017,2010,3,203.68,Native 3-Digit ZIP index,,,
017,2010,4,203.43,Native 3-Digit ZIP index,,,
017,2011,1,201.29,Native 3-Digit ZIP index,,,
017,2011,2,199.74,Native 3-Digit ZIP index,,,
017,2011,3,200.79,Native 3-Digit ZIP index,,,
017,2011,4,201.10,Native 3-Digit ZIP index,,,
017,2012,1,199.62,Native 3-Digit ZIP index,,,
017,2012,2,199.99,Native 3-Digit ZIP index,,,
017,2012,3,200.83,Native 3-Digit ZIP index,,,
017,2012,4,201.71,Native 3-Digit ZIP index,,,
017,2013,1,202.50,Native 3-Digit ZIP index,,,
017,2013,2,205.37,Native 3-Digit ZIP index,,,
017,2013,3,211.51,Native 3-Digit ZIP index,,,
017,2013,4,211.99,Native 3-Digit ZIP index,,,
017,2014,1,213.30,Native 3-Digit ZIP index,,,
017,2014,2,219.59,Native 3-Digit ZIP index,,,
017,2014,3,220.74,Native 3-Digit ZIP index,,,
017,2014,4,222.10,Native 3-Digit ZIP index,,,
017,2015,1,223.24,Native 3-Digit ZIP index,,,
017,2015,2,226.30,Native 3-Digit ZIP index,,,
017,2015,3,230.90,Native 3-Digit ZIP index,,,
017,2015,4,231.66,Native 3-Digit ZIP index,,,
017,2016,1,233.72,Native 3-Digit ZIP index,,,
018,1995,1,100.00,Native 3-Digit ZIP index,,,
018,1995,2,101.72,Native 3-Digit ZIP index,,,
018,1995,3,103.15,Native 3-Digit ZIP index,,,
018,1995,4,104.25,Native 3-Digit ZIP index,,,
018,1996,1,105.20,Native 3-Digit ZIP index,,,
018,1996,2,105.78,Native 3-Digit ZIP index,,,
018,1996,3,107.12,Native 3-Digit ZIP index,,,
018,1996,4,108.30,Native 3-Digit ZIP index,,,
018,1997,1,109.17,Native 3-Digit ZIP index,,,
018,1997,2,111.36,Native 3-Digit ZIP index,,,
018,1997,3,113.12,Native 3-Digit ZIP index,,,
018,1997,4,114.65,Native 3-Digit ZIP index,,,
018,1998,1,116.55,Native 3-Digit ZIP index,,,
018,1998,2,119.70,Native 3-Digit ZIP index,,,
018,1998,3,123.01,Native 3-Digit ZIP index,,,
018,1998,4,124.68,Native 3-Digit ZIP index,,,
018,1999,1,127.48,Native 3-Digit ZIP index,,,
018,1999,2,132.27,Native 3-Digit ZIP index,,,
018,1999,3,137.78,Native 3-Digit ZIP index,,,
018,1999,4,140.93,Native 3-Digit ZIP index,,,
018,2000,1,147.93,Native 3-Digit ZIP index,,,
018,2000,2,151.56,Native 3-Digit ZIP index,,,
018,2000,3,157.85,Native 3-Digit ZIP index,,,
018,2000,4,161.66,Native 3-Digit ZIP index,,,
018,2001,1,166.07,Native 3-Digit ZIP index,,,
018,2001,2,171.12,Native 3-Digit ZIP index,,,
018,2001,3,177.11,Native 3-Digit ZIP index,,,
018,2001,4,180.11,Native 3-Digit ZIP index,,,
018,2002,1,185.14,Native 3-Digit ZIP index,,,
018,2002,2,191.51,Native 3-Digit ZIP index,,,
018,2002,3,196.44,Native 3-Digit ZIP index,,,
018,2002,4,200.15,Native 3-Digit ZIP index,,,
018,2003,1,203.51,Native 3-Digit ZIP index,,,
018,2003,2,206.31,Native 3-Digit ZIP index,,,
018,2003,3,209.88,Native 3-Digit ZIP index,,,
018,2003,4,217.32,Native 3-Digit ZIP index,,,
018,2004,1,220.34,Native 3-Digit ZIP index,,,
018,2004,2,224.90,Native 3-Digit ZIP index,,,
018,2004,3,235.22,Native 3-Digit ZIP index,,,
018,2004,4,237.89,Native 3-Digit ZIP index,,,
018,2005,1,242.59,Native 3-Digit ZIP index,,,
018,2005,2,248.33,Native 3-Digit ZIP index,,,
018,2005,3,252.13,Native 3-Digit ZIP index,,,
018,2005,4,252.78,Native 3-Digit ZIP index,,,
018,2006,1,252.06,Native 3-Digit ZIP index,,,
018,2006,2,248.13,Native 3-Digit ZIP index,,,
018,2006,3,246.07,Native 3-Digit ZIP index,,,
018,2006,4,246.95,Native 3-Digit ZIP index,,,
018,2007,1,244.62,Native 3-Digit ZIP index,,,
018,2007,2,240.47,Native 3-Digit ZIP index,,,
018,2007,3,236.51,Native 3-Digit ZIP index,,,
018,2007,4,235.93,Native 3-Digit ZIP index,,,
018,2008,1,235.65,Native 3-Digit ZIP index,,,
018,2008,2,228.83,Native 3-Digit ZIP index,,,
018,2008,3,222.86,Native 3-Digit ZIP index,,,
018,2008,4,222.90,Native 3-Digit ZIP index,,,
018,2009,1,223.14,Native 3-Digit ZIP index,,,
018,2009,2,218.66,Native 3-Digit ZIP index,,,
018,2009,3,215.48,Native 3-Digit ZIP index,,,
018,2009,4,216.45,Native 3-Digit ZIP index,,,
018,2010,1,216.12,Native 3-Digit ZIP index,,,
018,2010,2,215.51,Native 3-Digit ZIP index,,,
018,2010,3,216.62,Native 3-Digit ZIP index,,,
018,2010,4,216.80,Native 3-Digit ZIP index,,,
018,2011,1,214.71,Native 3-Digit ZIP index,,,
018,2011,2,212.21,Native 3-Digit ZIP index,,,
018,2011,3,212.92,Native 3-Digit ZIP index,,,
018,2011,4,213.49,Native 3-Digit ZIP index,,,
018,2012,1,211.72,Native 3-Digit ZIP index,,,
018,2012,2,211.66,Native 3-Digit ZIP index,,,
018,2012,3,213.40,Native 3-Digit ZIP index,,,
018,2012,4,214.32,Native 3-Digit ZIP index,,,
018,2013,1,214.84,Native 3-Digit ZIP index,,,
018,2013,2,216.98,Native 3-Digit ZIP index,,,
018,2013,3,223.25,Native 3-Digit ZIP index,,,
018,2013,4,224.50,Native 3-Digit ZIP index,,,
018,2014,1,227.13,Native 3-Digit ZIP index,,,
018,2014,2,231.41,Native 3-Digit ZIP index,,,
018,2014,3,234.95,Native 3-Digit ZIP index,,,
018,2014,4,236.01,Native 3-Digit ZIP index,,,
018,2015,1,237.87,Native 3-Digit ZIP index,,,
018,2015,2,241.42,Native 3-Digit ZIP index,,,
018,2015,3,246.87,Native 3-Digit ZIP index,,,
018,2015,4,248.41,Native 3-Digit ZIP index,,,
018,2016,1,251.66,Native 3-Digit ZIP index,,,
019,1995,1,100.00,Native 3-Digit ZIP index,,,
019,1995,2,101.47,Native 3-Digit ZIP index,,,
019,1995,3,103.90,Native 3-Digit ZIP index,,,
019,1995,4,104.06,Native 3-Digit ZIP index,,,
019,1996,1,106.13,Native 3-Digit ZIP index,,,
019,1996,2,106.44,Native 3-Digit ZIP index,,,
019,1996,3,107.13,Native 3-Digit ZIP index,,,
019,1996,4,109.08,Native 3-Digit ZIP index,,,
019,1997,1,110.60,Native 3-Digit ZIP index,,,
019,1997,2,111.59,Native 3-Digit ZIP index,,,
019,1997,3,113.48,Native 3-Digit ZIP index,,,
019,1997,4,115.90,Native 3-Digit ZIP index,,,
019,1998,1,117.16,Native 3-Digit ZIP index,,,
019,1998,2,119.76,Native 3-Digit ZIP index,,,
019,1998,3,123.25,Native 3-Digit ZIP index,,,
019,1998,4,125.14,Native 3-Digit ZIP index,,,
019,1999,1,127.94,Native 3-Digit ZIP index,,,
019,1999,2,132.65,Native 3-Digit ZIP index,,,
019,1999,3,138.78,Native 3-Digit ZIP index,,,
019,1999,4,142.73,Native 3-Digit ZIP index,,,
019,2000,1,148.25,Native 3-Digit ZIP index,,,
019,2000,2,153.77,Native 3-Digit ZIP index,,,
019,2000,3,159.62,Native 3-Digit ZIP index,,,
019,2000,4,163.86,Native 3-Digit ZIP index,,,
019,2001,1,168.04,Native 3-Digit ZIP index,,,
019,2001,2,172.95,Native 3-Digit ZIP index,,,
019,2001,3,178.56,Native 3-Digit ZIP index,,,
019,2001,4,181.81,Native 3-Digit ZIP index,,,
019,2002,1,187.00,Native 3-Digit ZIP index,,,
019,2002,2,194.15,Native 3-Digit ZIP index,,,
019,2002,3,198.83,Native 3-Digit ZIP index,,,
019,2002,4,203.26,Native 3-Digit ZIP index,,,
019,2003,1,206.69,Native 3-Digit ZIP index,,,
019,2003,2,209.89,Native 3-Digit ZIP index,,,
019,2003,3,213.59,Native 3-Digit ZIP index,,,
019,2003,4,221.34,Native 3-Digit ZIP index,,,
019,2004,1,224.66,Native 3-Digit ZIP index,,,
019,2004,2,229.24,Native 3-Digit ZIP index,,,
019,2004,3,239.21,Native 3-Digit ZIP index,,,
019,2004,4,241.79,Native 3-Digit ZIP index,,,
019,2005,1,247.91,Native 3-Digit ZIP index,,,
019,2005,2,251.71,Native 3-Digit ZIP index,,,
019,2005,3,254.87,Native 3-Digit ZIP index,,,
019,2005,4,254.85,Native 3-Digit ZIP index,,,
019,2006,1,255.00,Native 3-Digit ZIP index,,,
019,2006,2,251.52,Native 3-Digit ZIP index,,,
019,2006,3,251.53,Native 3-Digit ZIP index,,,
019,2006,4,250.64,Native 3-Digit ZIP index,,,
019,2007,1,249.77,Native 3-Digit ZIP index,,,
019,2007,2,243.77,Native 3-Digit ZIP index,,,
019,2007,3,239.70,Native 3-Digit ZIP index,,,
019,2007,4,239.87,Native 3-Digit ZIP index,,,
019,2008,1,239.58,Native 3-Digit ZIP index,,,
019,2008,2,232.19,Native 3-Digit ZIP index,,,
019,2008,3,225.47,Native 3-Digit ZIP index,,,
019,2008,4,225.78,Native 3-Digit ZIP index,,,
019,2009,1,225.58,Native 3-Digit ZIP index,,,
019,2009,2,220.47,Native 3-Digit ZIP index,,,
019,2009,3,216.47,Native 3-Digit ZIP index,,,
019,2009,4,216.76,Native 3-Digit ZIP index,,,
019,2010,1,215.23,Native 3-Digit ZIP index,,,
019,2010,2,214.23,Native 3-Digit ZIP index,,,
019,2010,3,215.59,Native 3-Digit ZIP index,,,
019,2010,4,216.21,Native 3-Digit ZIP index,,,
019,2011,1,212.86,Native 3-Digit ZIP index,,,
019,2011,2,209.94,Native 3-Digit ZIP index,,,
019,2011,3,212.01,Native 3-Digit ZIP index,,,
019,2011,4,212.80,Native 3-Digit ZIP index,,,
019,2012,1,211.20,Native 3-Digit ZIP index,,,
019,2012,2,210.37,Native 3-Digit ZIP index,,,
019,2012,3,211.68,Native 3-Digit ZIP index,,,
019,2012,4,212.93,Native 3-Digit ZIP index,,,
019,2013,1,214.36,Native 3-Digit ZIP index,,,
019,2013,2,217.94,Native 3-Digit ZIP index,,,
019,2013,3,221.40,Native 3-Digit ZIP index,,,
019,2013,4,223.37,Native 3-Digit ZIP index,,,
019,2014,1,225.28,Native 3-Digit ZIP index,,,
019,2014,2,230.18,Native 3-Digit ZIP index,,,
019,2014,3,233.30,Native 3-Digit ZIP index,,,
019,2014,4,235.37,Native 3-Digit ZIP index,,,
019,2015,1,237.07,Native 3-Digit ZIP index,,,
019,2015,2,240.57,Native 3-Digit ZIP index,,,
019,2015,3,246.38,Native 3-Digit ZIP index,,,
019,2015,4,249.44,Native 3-Digit ZIP index,,,
019,2016,1,252.18,Native 3-Digit ZIP index,,,
020,1995,1,100.00,Native 3-Digit ZIP index,,,
020,1995,2,101.52,Native 3-Digit ZIP index,,,
020,1995,3,103.11,Native 3-Digit ZIP index,,,
020,1995,4,103.15,Native 3-Digit ZIP index,,,
020,1996,1,104.56,Native 3-Digit ZIP index,,,
020,1996,2,104.81,Native 3-Digit ZIP index,,,
020,1996,3,105.54,Native 3-Digit ZIP index,,,
020,1996,4,107.18,Native 3-Digit ZIP index,,,
020,1997,1,107.69,Native 3-Digit ZIP index,,,
020,1997,2,109.07,Native 3-Digit ZIP index,,,
020,1997,3,110.61,Native 3-Digit ZIP index,,,
020,1997,4,112.39,Native 3-Digit ZIP index,,,
020,1998,1,113.67,Native 3-Digit ZIP index,,,
020,1998,2,116.04,Native 3-Digit ZIP index,,,
020,1998,3,119.16,Native 3-Digit ZIP index,,,
020,1998,4,121.29,Native 3-Digit ZIP index,,,
020,1999,1,123.88,Native 3-Digit ZIP index,,,
020,1999,2,128.39,Native 3-Digit ZIP index,,,
020,1999,3,134.04,Native 3-Digit ZIP index,,,
020,1999,4,138.54,Native 3-Digit ZIP index,,,
020,2000,1,143.88,Native 3-Digit ZIP index,,,
020,2000,2,148.24,Native 3-Digit ZIP index,,,
020,2000,3,153.52,Native 3-Digit ZIP index,,,
020,2000,4,157.32,Native 3-Digit ZIP index,,,
020,2001,1,161.30,Native 3-Digit ZIP index,,,
020,2001,2,165.86,Native 3-Digit ZIP index,,,
020,2001,3,170.81,Native 3-Digit ZIP index,,,
020,2001,4,174.20,Native 3-Digit ZIP index,,,
020,2002,1,179.30,Native 3-Digit ZIP index,,,
020,2002,2,185.66,Native 3-Digit ZIP index,,,
020,2002,3,190.71,Native 3-Digit ZIP index,,,
020,2002,4,194.68,Native 3-Digit ZIP index,,,
020,2003,1,198.46,Native 3-Digit ZIP index,,,
020,2003,2,201.48,Native 3-Digit ZIP index,,,
020,2003,3,204.89,Native 3-Digit ZIP index,,,
020,2003,4,213.78,Native 3-Digit ZIP index,,,
020,2004,1,215.85,Native 3-Digit ZIP index,,,
020,2004,2,221.44,Native 3-Digit ZIP index,,,
020,2004,3,232.65,Native 3-Digit ZIP index,,,
020,2004,4,236.38,Native 3-Digit ZIP index,,,
020,2005,1,240.32,Native 3-Digit ZIP index,,,
020,2005,2,244.95,Native 3-Digit ZIP index,,,
020,2005,3,248.45,Native 3-Digit ZIP index,,,
020,2005,4,249.05,Native 3-Digit ZIP index,,,
020,2006,1,249.11,Native 3-Digit ZIP index,,,
020,2006,2,244.11,Native 3-Digit ZIP index,,,
020,2006,3,243.86,Native 3-Digit ZIP index,,,
020,2006,4,243.70,Native 3-Digit ZIP index,,,
020,2007,1,242.05,Native 3-Digit ZIP index,,,
020,2007,2,238.12,Native 3-Digit ZIP index,,,
020,2007,3,235.62,Native 3-Digit ZIP index,,,
020,2007,4,234.88,Native 3-Digit ZIP index,,,
020,2008,1,235.49,Native 3-Digit ZIP index,,,
020,2008,2,228.22,Native 3-Digit ZIP index,,,
020,2008,3,225.10,Native 3-Digit ZIP index,,,
020,2008,4,225.56,Native 3-Digit ZIP index,,,
020,2009,1,224.72,Native 3-Digit ZIP index,,,
020,2009,2,219.31,Native 3-Digit ZIP index,,,
020,2009,3,216.07,Native 3-Digit ZIP index,,,
020,2009,4,216.74,Native 3-Digit ZIP index,,,
020,2010,1,215.12,Native 3-Digit ZIP index,,,
020,2010,2,216.00,Native 3-Digit ZIP index,,,
020,2010,3,216.94,Native 3-Digit ZIP index,,,
020,2010,4,217.52,Native 3-Digit ZIP index,,,
020,2011,1,215.11,Native 3-Digit ZIP index,,,
020,2011,2,212.99,Native 3-Digit ZIP index,,,
020,2011,3,214.49,Native 3-Digit ZIP index,,,
020,2011,4,214.19,Native 3-Digit ZIP index,,,
020,2012,1,213.80,Native 3-Digit ZIP index,,,
020,2012,2,212.89,Native 3-Digit ZIP index,,,
020,2012,3,214.16,Native 3-Digit ZIP index,,,
020,2012,4,215.06,Native 3-Digit ZIP index,,,
020,2013,1,216.10,Native 3-Digit ZIP index,,,
020,2013,2,218.19,Native 3-Digit ZIP index,,,
020,2013,3,222.89,Native 3-Digit ZIP index,,,
020,2013,4,224.43,Native 3-Digit ZIP index,,,
020,2014,1,226.43,Native 3-Digit ZIP index,,,
020,2014,2,231.65,Native 3-Digit ZIP index,,,
020,2014,3,233.87,Native 3-Digit ZIP index,,,
020,2014,4,236.30,Native 3-Digit ZIP index,,,
020,2015,1,235.86,Native 3-Digit ZIP index,,,
020,2015,2,240.21,Native 3-Digit ZIP index,,,
020,2015,3,244.12,Native 3-Digit ZIP index,,,
020,2015,4,246.39,Native 3-Digit ZIP index,,,
020,2016,1,248.96,Native 3-Digit ZIP index,,,
021,1995,1,100.00,Native 3-Digit ZIP index,,,
021,1995,2,103.49,Native 3-Digit ZIP index,,,
021,1995,3,105.08,Native 3-Digit ZIP index,,,
021,1995,4,106.05,Native 3-Digit ZIP index,,,
021,1996,1,107.42,Native 3-Digit ZIP index,,,
021,1996,2,108.05,Native 3-Digit ZIP index,,,
021,1996,3,108.33,Native 3-Digit ZIP index,,,
021,1996,4,110.45,Native 3-Digit ZIP index,,,
021,1997,1,111.76,Native 3-Digit ZIP index,,,
021,1997,2,113.85,Native 3-Digit ZIP index,,,
021,1997,3,116.43,Native 3-Digit ZIP index,,,
021,1997,4,118.88,Native 3-Digit ZIP index,,,
021,1998,1,120.62,Native 3-Digit ZIP index,,,
021,1998,2,124.29,Native 3-Digit ZIP index,,,
021,1998,3,128.44,Native 3-Digit ZIP index,,,
021,1998,4,130.78,Native 3-Digit ZIP index,,,
021,1999,1,134.67,Native 3-Digit ZIP index,,,
021,1999,2,139.86,Native 3-Digit ZIP index,,,
021,1999,3,147.72,Native 3-Digit ZIP index,,,
021,1999,4,151.81,Native 3-Digit ZIP index,,,
021,2000,1,160.47,Native 3-Digit ZIP index,,,
021,2000,2,165.99,Native 3-Digit ZIP index,,,
021,2000,3,172.80,Native 3-Digit ZIP index,,,
021,2000,4,176.95,Native 3-Digit ZIP index,,,
021,2001,1,182.07,Native 3-Digit ZIP index,,,
021,2001,2,188.30,Native 3-Digit ZIP index,,,
021,2001,3,194.19,Native 3-Digit ZIP index,,,
021,2001,4,197.80,Native 3-Digit ZIP index,,,
021,2002,1,204.64,Native 3-Digit ZIP index,,,
021,2002,2,212.57,Native 3-Digit ZIP index,,,
021,2002,3,219.00,Native 3-Digit ZIP index,,,
021,2002,4,224.82,Native 3-Digit ZIP index,,,
021,2003,1,228.86,Native 3-Digit ZIP index,,,
021,2003,2,232.71,Native 3-Digit ZIP index,,,
021,2003,3,237.04,Native 3-Digit ZIP index,,,
021,2003,4,247.29,Native 3-Digit ZIP index,,,
021,2004,1,251.40,Native 3-Digit ZIP index,,,
021,2004,2,256.65,Native 3-Digit ZIP index,,,
021,2004,3,268.05,Native 3-Digit ZIP index,,,
021,2004,4,272.44,Native 3-Digit ZIP index,,,
021,2005,1,277.74,Native 3-Digit ZIP index,,,
021,2005,2,284.02,Native 3-Digit ZIP index,,,
021,2005,3,286.73,Native 3-Digit ZIP index,,,
021,2005,4,288.33,Native 3-Digit ZIP index,,,
021,2006,1,287.37,Native 3-Digit ZIP index,,,
021,2006,2,281.79,Native 3-Digit ZIP index,,,
021,2006,3,281.36,Native 3-Digit ZIP index,,,
021,2006,4,281.25,Native 3-Digit ZIP index,,,
021,2007,1,279.52,Native 3-Digit ZIP index,,,
021,2007,2,275.60,Native 3-Digit ZIP index,,,
021,2007,3,269.35,Native 3-Digit ZIP index,,,
021,2007,4,272.05,Native 3-Digit ZIP index,,,
021,2008,1,270.46,Native 3-Digit ZIP index,,,
021,2008,2,261.39,Native 3-Digit ZIP index,,,
021,2008,3,257.34,Native 3-Digit ZIP index,,,
021,2008,4,258.52,Native 3-Digit ZIP index,,,
021,2009,1,257.93,Native 3-Digit ZIP index,,,
021,2009,2,251.75,Native 3-Digit ZIP index,,,
021,2009,3,247.76,Native 3-Digit ZIP index,,,
021,2009,4,248.47,Native 3-Digit ZIP index,,,
021,2010,1,248.25,Native 3-Digit ZIP index,,,
021,2010,2,248.21,Native 3-Digit ZIP index,,,
021,2010,3,251.42,Native 3-Digit ZIP index,,,
021,2010,4,251.12,Native 3-Digit ZIP index,,,
021,2011,1,247.15,Native 3-Digit ZIP index,,,
021,2011,2,245.19,Native 3-Digit ZIP index,,,
021,2011,3,246.87,Native 3-Digit ZIP index,,,
021,2011,4,248.04,Native 3-Digit ZIP index,,,
021,2012,1,247.05,Native 3-Digit ZIP index,,,
021,2012,2,247.75,Native 3-Digit ZIP index,,,
021,2012,3,250.87,Native 3-Digit ZIP index,,,
021,2012,4,252.07,Native 3-Digit ZIP index,,,
021,2013,1,254.90,Native 3-Digit ZIP index,,,
021,2013,2,259.51,Native 3-Digit ZIP index,,,
021,2013,3,266.28,Native 3-Digit ZIP index,,,
021,2013,4,271.10,Native 3-Digit ZIP index,,,
